Car_Name,Car_Brand,Year,Transmission,Mileage,Price
Hyundai H-100,Hyundai,2020,Manual,51175,820000
Hyundai H-100,Hyundai,2020,Manual,30006,868000
Hyundai H-100,Hyundai,2020,Manual,26000,890000
Hyundai H-100,Hyundai,2020,Manual,20000,920000
Hyundai H-100,Hyundai,2019,Manual,37000,580000
Hyundai H-100,Hyundai,2019,Manual,130000,410000
Hyundai H-100,Hyundai,2016,Manual,84000,528000
Hyundai H-100,Hyundai,2020,Manual,30000,619000
Hyundai H-100,Hyundai,2019,Manual,36000,1750000
Hyundai H-100,Hyundai,2020,Manual,51170,778000
Hyundai H-100,Hyundai,2018,Manual,33000,2350000
Hyundai H-100,Hyundai,2019,Manual,20000,2580000
Hyundai H-100,Hyundai,2018,Manual,6000,2700000
Hyundai H-100,Hyundai,2018,Manual,30000,2795000
Hyundai H-100,Hyundai,2018,Manual,20000,3100000
Hyundai H-100,Hyundai,2019,Manual,10000,3150000
Hyundai H-100,Hyundai,2018,Manual,10000,3500000
Hyundai H-100,Hyundai,2019,Manual,10000,3700000
Hyundai I10,Hyundai,2013,Automatic,84000,280000
Hyundai I20,Hyundai,2016,Automatic,38000,508000
Hyundai Ioniq,Hyundai,2020,Automatic,29000,910000
Hyundai Kona,Hyundai,2020,Automatic,20000,565000
Hyundai Kona,Hyundai,2019,Automatic,12345,595000
Hyundai Kona,Hyundai,2019,Automatic,17000,598000
Hyundai Kona,Hyundai,2019,Automatic,18000,598000
Hyundai Kona,Hyundai,2019,Automatic,17000,600000
Hyundai Kona,Hyundai,2019,Automatic,32000,609000
Hyundai Kona,Hyundai,2019,Automatic,60000,650000
Hyundai Kona,Hyundai,2019,Automatic,29000,670000
Hyundai Kona,Hyundai,2020,Automatic,49000,680000
Hyundai Kona,Hyundai,2020,Automatic,28000,695000
Hyundai Kona,Hyundai,2019,Automatic,34000,698000
Hyundai Kona,Hyundai,2019,Automatic,28000,698000
Hyundai Kona,Hyundai,2020,Automatic,35000,718000
Hyundai Kona,Hyundai,2020,Automatic,20000,718000
Hyundai Kona,Hyundai,2019,Automatic,22000,718000
Hyundai Kona,Hyundai,2021,Automatic,19000,720000
Hyundai Kona,Hyundai,2020,Automatic,16000,748000
Hyundai Kona,Hyundai,2020,Automatic,18815,765000
Hyundai Kona,Hyundai,2020,Automatic,28000,798000
Hyundai Kona,Hyundai,2020,Automatic,18000,880000
Hyundai Kona,Hyundai,2020,Automatic,15000,880000
Hyundai Kona,Hyundai,2020,Automatic,35000,900000
Hyundai Kona,Hyundai,2020,Automatic,20000,1228000
Hyundai Matrix,Hyundai,2005,Automatic,12345,195000
Hyundai Reina,Hyundai,2020,Manual,15200,368000
Hyundai Reina,Hyundai,2020,Manual,15200,380000
Hyundai Reina,Hyundai,2019,Manual,28000,398000
Hyundai Reina,Hyundai,2019,Automatic,43000,428000
Hyundai Reina,Hyundai,2020,Automatic,22441,430000
Hyundai Reina,Hyundai,2020,Automatic,42060,440000
Hyundai Reina,Hyundai,2020,Automatic,10930,450000
Hyundai Reina,Hyundai,2020,Automatic,10925,455000
Hyundai Reina,Hyundai,2021,Automatic,20000,468000
Hyundai Reina,Hyundai,2020,Automatic,44000,478000
Hyundai Reina,Hyundai,2020,Manual,15200,478000
Hyundai Reina,Hyundai,2020,Automatic,10925,485000
Hyundai Reina,Hyundai,2020,Manual,15200,485000
Hyundai Reina,Hyundai,2021,Automatic,10000,488000
Hyundai Reina,Hyundai,2020,Automatic,10925,490000
Hyundai Reina,Hyundai,2020,Manual,28671,500000
Hyundai Reina,Hyundai,2020,Automatic,20000,518000
Hyundai Reina,Hyundai,2020,Automatic,20000,538000
Hyundai Reina,Hyundai,2020,Automatic,4000,558000
Hyundai Reina,Hyundai,2020,Automatic,10000,575000
Hyundai Reina,Hyundai,2019,Manual,18000,598000
Hyundai Santa Fe,Hyundai,2008,Automatic,119359,328000
Hyundai Santa Fe,Hyundai,2010,Automatic,78000,450000
Hyundai Santa Fe,Hyundai,2012,Automatic,76000,488000
Hyundai Santa Fe,Hyundai,2011,Automatic,107000,520000
Hyundai Santa Fe,Hyundai,2014,Automatic,98800,580000
Hyundai Santa Fe,Hyundai,2013,Automatic,70000,608000
Hyundai Santa Fe,Hyundai,2014,Automatic,109000,648000
Hyundai Santa Fe,Hyundai,2015,Automatic,119000,710000
Hyundai Santa Fe,Hyundai,2014,Automatic,57000,780000
Hyundai Santa Fe,Hyundai,2013,Automatic,84000,668000
Hyundai Sonata,Hyundai,2012,Automatic,100000,338000
Hyundai Sonata,Hyundai,2011,Automatic,45000,448000
Hyundai Starex,Hyundai,2007,Automatic,100000,288000
Hyundai Starex,Hyundai,2008,Manual,90000,298000
Hyundai Starex,Hyundai,2011,Manual,100,420000
Hyundai Starex,Hyundai,2009,Automatic,100000,518000
Hyundai Starex,Hyundai,2017,Manual,55229,548000
Hyundai Starex,Hyundai,2012,Manual,70000,568000
Hyundai Starex,Hyundai,2011,Automatic,65000,588000
Hyundai Starex,Hyundai,2012,Automatic,133771,638000
Hyundai Starex,Hyundai,2017,Manual,39000,680000
Hyundai Starex,Hyundai,2015,Manual,63000,730000
Hyundai Starex,Hyundai,2016,Automatic,48000,798000
Hyundai Starex,Hyundai,2016,Automatic,109000,868000
Hyundai Starex,Hyundai,2015,Automatic,109000,868000
Hyundai Starex,Hyundai,2019,Automatic,108000,1200000
Hyundai Starex,Hyundai,2019,Automatic,48000,1388000
Hyundai Starex,Hyundai,2020,Manual,58000,1698000
Hyundai Starex,Hyundai,2020,Automatic,46000,1998000
Hyundai Starex,Hyundai,2019,Automatic,13000,2158000
Hyundai Stargazer,Hyundai,2023,Automatic,1000,890000
Hyundai Stargazer,Hyundai,2023,Automatic,3000,1078000
Hyundai Stargazer,Hyundai,2023,Automatic,3000,1098000
Hyundai Staria,Hyundai,2022,Automatic,18000,2948000
Hyundai Trajet,Hyundai,2001,Manual,100000,165000
Hyundai Tucson,Hyundai,2010,Automatic,87237,318000
Hyundai Tucson,Hyundai,2010,Automatic,98000,388000
Hyundai Tucson,Hyundai,2012,Automatic,80000,398000
Hyundai Tucson,Hyundai,2012,Automatic,105000,418000
Hyundai Tucson,Hyundai,2012,Automatic,103000,418000
Hyundai Tucson,Hyundai,2011,Automatic,12345,445000
Hyundai Tucson,Hyundai,2012,Automatic,103000,448000
Hyundai Tucson,Hyundai,2013,Automatic,44000,448000
Hyundai Tucson,Hyundai,2012,Automatic,88000,448000
Hyundai Tucson,Hyundai,2011,Automatic,12345,465000
Hyundai Tucson,Hyundai,2011,Automatic,73150,468000
Hyundai Tucson,Hyundai,2014,Automatic,50000,480000
Hyundai Tucson,Hyundai,2015,Automatic,99000,510000
Hyundai Tucson,Hyundai,2013,Automatic,63242,520000
Hyundai Tucson,Hyundai,2014,Automatic,67000,530000
Hyundai Tucson,Hyundai,2016,Manual,80000,548000
Hyundai Tucson,Hyundai,2016,Manual,60000,568000
Hyundai Tucson,Hyundai,2015,Automatic,86000,578000
Hyundai Tucson,Hyundai,2016,Automatic,60000,595000
Hyundai Tucson,Hyundai,2016,Automatic,63000,598000
Hyundai Tucson,Hyundai,2016,Automatic,40000,598000
Hyundai Tucson,Hyundai,2016,Automatic,50000,598000
Hyundai Tucson,Hyundai,2016,Automatic,56000,598000
Hyundai Tucson,Hyundai,2015,Automatic,60000,610000
Hyundai Tucson,Hyundai,2016,Automatic,44000,645000
Hyundai Tucson,Hyundai,2016,Automatic,81000,648000
Hyundai Tucson,Hyundai,2016,Automatic,74000,668000
Hyundai Tucson,Hyundai,2017,Automatic,22000,678000
Hyundai Tucson,Hyundai,2017,Automatic,67000,678000
Hyundai Tucson,Hyundai,2016,Automatic,54391,678000
Hyundai Tucson,Hyundai,2017,Automatic,32000,688000
Hyundai Tucson,Hyundai,2016,Automatic,78000,688000
Hyundai Tucson,Hyundai,2018,Automatic,35000,698000
Hyundai Tucson,Hyundai,2017,Automatic,22000,698000
Hyundai Tucson,Hyundai,2019,Automatic,59033,700000
Hyundai Tucson,Hyundai,2016,Automatic,47000,718000
Hyundai Tucson,Hyundai,2019,Manual,35000,728000
Hyundai Tucson,Hyundai,2019,Automatic,35000,728000
Hyundai Tucson,Hyundai,2017,Automatic,50000,730000
Hyundai Tucson,Hyundai,2018,Automatic,56000,740000
Hyundai Tucson,Hyundai,2018,Automatic,57087,748000
Hyundai Tucson,Hyundai,2019,Automatic,58850,750000
Hyundai Tucson,Hyundai,2020,Automatic,65296,750000
Hyundai Tucson,Hyundai,2018,Automatic,40000,758000
Hyundai Tucson,Hyundai,2019,Automatic,31000,768000
Hyundai Tucson,Hyundai,2018,Automatic,30000,770000
Hyundai Tucson,Hyundai,2019,Automatic,5900,770000
Hyundai Tucson,Hyundai,2019,Automatic,31000,780000
Hyundai Tucson,Hyundai,2019,Automatic,31000,783000
Hyundai Tucson,Hyundai,2019,Automatic,31000,785000
Hyundai Tucson,Hyundai,2020,Automatic,31009,785000
Hyundai Tucson,Hyundai,2019,Automatic,56000,788000
Hyundai Tucson,Hyundai,2017,Automatic,40000,788000
Hyundai Tucson,Hyundai,2019,Automatic,31000,795000
Hyundai Tucson,Hyundai,2019,Automatic,31200,810000
Hyundai Tucson,Hyundai,2019,Automatic,31703,810000
Hyundai Tucson,Hyundai,2019,Automatic,31000,810000
Hyundai Tucson,Hyundai,2018,Automatic,39222,870000
Hyundai Tucson,Hyundai,2020,Automatic,65296,880000
Hyundai Tucson,Hyundai,2020,Automatic,65297,880000
Hyundai Tucson,Hyundai,2020,Automatic,37000,898000
Hyundai Tucson,Hyundai,2017,Automatic,27000,898000
Hyundai Tucson,Hyundai,2017,Automatic,52315,898000
Hyundai Tucson,Hyundai,2018,Automatic,46519,958000
Hyundai Tucson,Hyundai,2019,Automatic,59033,980000
Hyundai Tucson,Hyundai,2019,Automatic,23000,1070000
Hyundai Tucson,Hyundai,2024,Automatic,30000,2458000
Hyundai Veloster,Hyundai,2017,Automatic,19100,718000
Hyundai Veloster,Hyundai,2017,Automatic,19000,718000
Hyundai Veloster,Hyundai,2014,Automatic,13000,720000
Hyundai Veloster,Hyundai,2017,Automatic,19100,728000
Hyundai Veloster,Hyundai,2017,Automatic,19100,738000
Hyundai Veloster,Hyundai,2017,Automatic,20000,750000
Hyundai Veloster,Hyundai,2016,Automatic,45000,750000
Hyundai Veloster,Hyundai,2019,Automatic,27000,1328000
Hyundai Veloster,Hyundai,2013,Automatic,96000,1798000
Isuzu Alterra,Isuzu,2011,Automatic,142000,590000
Isuzu Crosswind,Isuzu,2005,Manual,82000,350000
Isuzu Crosswind,Isuzu,2015,Manual,21400,400000
Isuzu Crosswind,Isuzu,2013,Manual,100,430000
Isuzu Crosswind,Isuzu,2013,Manual,70000,438000
Isuzu Crosswind,Isuzu,2014,Manual,160000,450000
Isuzu Crosswind,Isuzu,2014,Manual,47000,498000
Isuzu Crosswind,Isuzu,2014,Automatic,47000,498000
Isuzu Crosswind,Isuzu,2015,Manual,60000,580000
Isuzu Crosswind,Isuzu,2015,Automatic,60000,580000
Isuzu Crosswind,Isuzu,2017,Manual,40000,598000
Isuzu Crosswind,Isuzu,2015,Automatic,80000,630000
Isuzu Crosswind,Isuzu,2017,Manual,84000,668000
Isuzu Crosswind,Isuzu,2016,Manual,48200,670000
Isuzu D-Max,Isuzu,2013,Automatic,85221,528000
Isuzu D-Max,Isuzu,2020,Manual,43235,648000
Isuzu D-Max,Isuzu,2012,Manual,80000,680000
Isuzu D-Max,Isuzu,2014,Automatic,70000,690000
Isuzu D-Max,Isuzu,2016,Manual,778000,778000
Isuzu D-Max,Isuzu,2016,Manual,73000,778000
Isuzu D-Max,Isuzu,2017,Manual,83000,798000
Isuzu D-Max,Isuzu,2017,Manual,101000,798000
Isuzu D-Max,Isuzu,2017,Automatic,123,798000
Isuzu D-Max,Isuzu,2017,Automatic,101000,798000
Isuzu D-Max,Isuzu,2019,Automatic,55227,848000
Isuzu D-Max,Isuzu,2017,Automatic,41966,878000
Isuzu D-Max,Isuzu,2018,Automatic,40000,920000
Isuzu D-Max,Isuzu,2018,Automatic,38455,995000
Isuzu D-Max,Isuzu,2021,Automatic,18000,1000000
Isuzu D-Max,Isuzu,2019,Manual,70000,1020000
Isuzu Elf,Isuzu,2021,Manual,60000,220000
Isuzu Elf,Isuzu,2015,Manual,70000,555000
Isuzu Elf,Isuzu,2022,Manual,123456,725000
Isuzu Elf,Isuzu,2022,Manual,123465,850000
Isuzu Elf,Isuzu,2022,Manual,123456,850000
Isuzu Elf,Isuzu,2018,Manual,267065,980000
Isuzu Forward,Isuzu,2022,Manual,123415,1250000
Isuzu Forward,Isuzu,2022,Manual,123465,1325000
Isuzu Freezervan,Isuzu,2022,Manual,50000,760000
Isuzu Giga,Isuzu,2022,Manual,123467,1750000
Isuzu Giga,Isuzu,2022,Manual,123456,1850000
Isuzu Giga,Isuzu,2022,Manual,132456,1900000
Isuzu I-Van,Isuzu,2013,Manual,105186,750000
Isuzu Mu-X,Isuzu,2015,Manual,70000,668000
Isuzu Mu-X,Isuzu,2015,Automatic,123000,720000
Isuzu Mu-X,Isuzu,2016,Manual,123,728000
Isuzu Mu-X,Isuzu,2016,Manual,123456,728000
Isuzu Mu-X,Isuzu,2017,Manual,48228,758000
Isuzu Mu-X,Isuzu,2017,Manual,55225,758000
Isuzu Mu-X,Isuzu,2017,Manual,52228,758000
Isuzu Mu-X,Isuzu,2017,Manual,49225,758000
Isuzu Mu-X,Isuzu,2017,Automatic,12345,798000
Isuzu Mu-X,Isuzu,2017,Automatic,120000,798000
Isuzu Mu-X,Isuzu,2017,Automatic,99999,798000
Isuzu Mu-X,Isuzu,2015,Automatic,72000,808000
Isuzu Mu-X,Isuzu,2016,Automatic,54035,848000
Isuzu Mu-X,Isuzu,2015,Automatic,93903,865000
Isuzu Mu-X,Isuzu,2016,Automatic,67000,868000
Isuzu Mu-X,Isuzu,2015,Automatic,28000,868000
Isuzu Mu-X,Isuzu,2016,Automatic,57345,868000
Isuzu Mu-X,Isuzu,2016,Automatic,67000,888000
Isuzu Mu-X,Isuzu,2015,Automatic,72349,888000
Isuzu Mu-X,Isuzu,2016,Automatic,67000,898000
Isuzu Mu-X,Isuzu,2016,Automatic,84000,898000
Isuzu Mu-X,Isuzu,2016,Manual,84000,898000
Isuzu Mu-X,Isuzu,2017,Automatic,54000,938000
Isuzu Mu-X,Isuzu,2016,Automatic,53522,957000
Isuzu Mu-X,Isuzu,2017,Automatic,54000,958000
Isuzu Mu-X,Isuzu,2016,Automatic,63000,958000
Isuzu Mu-X,Isuzu,2017,Automatic,54000,978000
Isuzu Mu-X,Isuzu,2018,Automatic,30000,998000
Isuzu Mu-X,Isuzu,2017,Automatic,39772,1030000
Isuzu Mu-X,Isuzu,2017,Automatic,38477,1058000
Isuzu Mu-X,Isuzu,2016,Automatic,82000,1058000
Isuzu Mu-X,Isuzu,2018,Automatic,29241,1068000
Isuzu Mu-X,Isuzu,2018,Automatic,72000,1085000
Isuzu Mu-X,Isuzu,2018,Automatic,31489,1150500
Isuzu Mu-X,Isuzu,2019,Automatic,19000,1155000
Isuzu Mu-X,Isuzu,2020,Automatic,19000,1187000
Isuzu Mu-X,Isuzu,2018,Automatic,28092,1223625
Isuzu Mu-X,Isuzu,2018,Automatic,43194,1226550
Isuzu Nhr,Isuzu,2016,Manual,125000,558000
Isuzu Nhr,Isuzu,2017,Manual,53000,720000
Isuzu Nlr,Isuzu,2018,Manual,42188,998000
Isuzu Sportivo,Isuzu,2008,Automatic,120000,420000
Isuzu Sportivo,Isuzu,2012,Automatic,93610,448000
Isuzu Sportivo,Isuzu,2016,Manual,60000,538000
Isuzu Sportivo,Isuzu,2013,Automatic,71318,590000
Isuzu Sportivo,Isuzu,2016,Manual,50000,598000
Isuzu Sportivo,Isuzu,2016,Automatic,82000,648000
Isuzu Traviz,Isuzu,2020,Manual,12000,880000
Isuzu Traviz,Isuzu,2022,Manual,7741,890000
Isuzu Traviz,Isuzu,2021,Manual,49000,899000
Isuzu Traviz,Isuzu,2020,Manual,12000,945000
Isuzu Traviz,Isuzu,2021,Manual,28544,969000
Isuzu Traviz,Isuzu,2021,Manual,23211,969000
Isuzu Traviz,Isuzu,2020,Manual,12894,1015000
Jac X200,Jac,2019,Manual,79000,250000
Jaguar E-Pace,Jaguar,2019,Automatic,27000,2780000
Jaguar F-Pace,Jaguar,2018,Automatic,5113,2900000
Jaguar XJ,Jaguar,2014,Automatic,1891,10500000
Jaguar Xj8,Jaguar,1999,Automatic,24000,1688000
Jaguar X-Type,Jaguar,2004,Automatic,120000,438000
Jeep Commander,Jeep,2008,Automatic,60746,598000
Jeep Compass,Jeep,2020,Automatic,10000,1198000
Jeep Compass,Jeep,2020,Automatic,10000,1288000
Jeep Gladiator,Jeep,2020,Automatic,14000,4700000
Jeep Gladiator,Jeep,2022,Automatic,7000,4800000
Jeep Renegade,Jeep,2020,Automatic,10000,1098000
Jeep Renegade,Jeep,2020,Automatic,20000,1395000
Jeep Renegade,Jeep,2020,Automatic,12345,1395000
Jeep Wrangler,Jeep,2016,Automatic,27000,2220000
Jeep Wrangler,Jeep,2017,Automatic,35000,2380000
Jeep Wrangler,Jeep,2016,Automatic,35000,2380000
Jeep Wrangler,Jeep,2017,Automatic,35000,2420000
Jeep Wrangler,Jeep,2017,Automatic,25000,2448000
Jeep Wrangler,Jeep,2017,Automatic,12345,2495000
Jeep Wrangler,Jeep,2017,Automatic,17000,2495000
Jeep Wrangler,Jeep,2017,Automatic,30000,2558000
Jeep Wrangler,Jeep,2016,Automatic,42000,2580000
Jeep Wrangler,Jeep,2018,Automatic,20000,2580000
Jeep Wrangler,Jeep,2019,Automatic,30000,2658000
Jeep Wrangler,Jeep,2014,Automatic,48000,2988000
Jeep Wrangler,Jeep,2017,Automatic,48000,3300000
Jeep Wrangler,Jeep,2019,Automatic,5000,3499000
Jmc Orion,Jmc,2016,Manual,33000,480000
Kia Carens,Kia,2012,Manual,12345,295000
Kia Carens,Kia,2015,Automatic,18800,548000
Kia Carens,Kia,2015,Automatic,18000,548000
Kia Carens,Kia,2014,Automatic,51201,750000
Kia Carnival,Kia,2009,Automatic,90000,338000
Kia Carnival,Kia,2010,Automatic,95000,398000
Kia Carnival,Kia,2010,Automatic,123456,398000
Kia Carnival,Kia,2012,Automatic,80000,438000
Kia Carnival,Kia,2012,Automatic,78000,485000
Kia Carnival,Kia,2013,Automatic,61256,620000
Kia Carnival,Kia,2016,Automatic,50000,1080000
Kia Carnival,Kia,2016,Automatic,65000,1138000
Kia Carnival,Kia,2018,Automatic,60000,1390000
Kia Forte,Kia,2013,Automatic,76000,358000
Kia Forte,Kia,2012,Automatic,70000,430000
Kia Forte,Kia,2016,Automatic,5000,528000
Kia Grand,Kia,2016,Automatic,60000,980000
Kia Grand,Kia,2016,Automatic,72000,1038000
Kia Grand,Kia,2016,Automatic,72000,1058000
Kia Grand,Kia,2016,Automatic,72000,1078000
Kia Grand,Kia,2016,Automatic,50000,1080000
Kia Grand,Kia,2016,Automatic,72000,1118000
Kia Grand,Kia,2019,Automatic,39000,1348000
Kia Grand,Kia,2018,Automatic,60000,1390000
Kia Kc2700,Kia,2003,Manual,284000,140000
Kia Picanto,Kia,2015,Automatic,46000,230000
Kia Picanto,Kia,2015,Manual,50000,240000
Kia Picanto,Kia,2016,Manual,50000,248000
Kia Picanto,Kia,2016,Manual,60000,248000
Kia Picanto,Kia,2013,Manual,102000,260000
Kia Picanto,Kia,2017,Manual,55000,268000
Kia Picanto,Kia,2016,Automatic,60000,298000
Kia Picanto,Kia,2015,Manual,63072,298000
Kia Picanto,Kia,2015,Automatic,36000,348000
Kia Picanto,Kia,2015,Automatic,64000,350000
Kia Picanto,Kia,2016,Automatic,54000,395000
Kia Picanto,Kia,2016,Automatic,28000,398000
Kia Picanto,Kia,2016,Automatic,54825,465000
Kia Rio,Kia,2016,Manual,50000,268000
Kia Rio,Kia,2014,Automatic,89000,318000
Kia Rio,Kia,2015,Manual,37994,368000
Kia Rio,Kia,2016,Automatic,61000,388000
Kia Rio,Kia,2017,Automatic,24164,410000
Kia Rio,Kia,2017,Manual,38000,418000
Kia Rio,Kia,2018,Automatic,35233,548000
Kia Rio,Kia,2019,Automatic,36000,597000
Kia Rio,Kia,2018,Automatic,34043,650000
Kia Seltos,Kia,2020,Automatic,17000,820000
Kia Seltos,Kia,2020,Automatic,17000,838000
Kia Seltos,Kia,2020,Automatic,17726,908000
Kia Seltos,Kia,2022,Automatic,1653,948000
Kia Seltos,Kia,2022,Automatic,1600,968000
Kia Seltos,Kia,2022,Automatic,1653,988000
Kia Seltos,Kia,2022,Automatic,1600,988000
Kia Seltos,Kia,2020,Automatic,24000,1128000
Kia Soluto,Kia,2019,Automatic,35000,460000
Kia Soluto,Kia,2019,Automatic,42000,518000
Kia Soluto,Kia,2020,Manual,3000,588000
Kia Soluto,Kia,2023,Manual,12345,595000
Kia Soluto,Kia,2023,Automatic,6337,650000
Kia Soluto,Kia,2022,Automatic,8000,728000
Kia Sorento,Kia,2010,Automatic,46000,420000
Kia Sorento,Kia,2013,Manual,80606,438000
Kia Sorento,Kia,2014,Automatic,82600,490000
Kia Sorento,Kia,2014,Automatic,300,580000
Kia Sorento,Kia,2013,Automatic,55000,598000
Kia Sorento,Kia,2013,Automatic,48794,650000
Kia Sorento,Kia,2015,Automatic,75076,800000
Kia Sorento,Kia,2018,Automatic,61000,828000
Kia Sorento,Kia,2015,Automatic,75076,880000
Kia Sorento,Kia,2022,Automatic,17000,2288000
Kia Soul,Kia,2009,Automatic,88000,299995
Kia Soul,Kia,2012,Automatic,12345,365000
Kia Sportage,Kia,2011,Automatic,50000,400000
Kia Sportage,Kia,2013,Automatic,60000,450000
Kia Sportage,Kia,2012,Automatic,72000,488000
Kia Sportage,Kia,2012,Automatic,72000,518000
Kia Sportage,Kia,2014,Automatic,60000,535000
Kia Sportage,Kia,2014,Automatic,72000,568000
Kia Sportage,Kia,2020,Automatic,29000,898000
Kia Sportage,Kia,2017,Automatic,38971,950000
Kia Stonic,Kia,2022,Manual,9000,600000
Kia Stonic,Kia,2021,Automatic,38000,600000
Kia Stonic,Kia,2022,Automatic,5000,768000
Kia Stonic,Kia,2022,Automatic,20000,780000
Kia Stonic,Kia,2022,Automatic,10000,790000
Kia Stonic,Kia,2022,Automatic,14851,828000
Komatsu Wa,Komatsu,1993,Manual,132465,2500000
Lamborghini Gallardo,Lamborghini,2011,Automatic,7000,14000000
Lamborghini Huracan,Lamborghini,2016,Automatic,8000,17200000
Lamborghini Huracan,Lamborghini,2016,Automatic,8000,18980000
Lamborghini Huracan,Lamborghini,2016,Automatic,8000,19000000
Lamborghini Hurucan,Lamborghini,2016,Automatic,17000,19500000
Lamborghini Performante,Lamborghini,2020,Automatic,10000,22000000
Land-Rover Defender,Land-Rover,2023,Manual,0,6980000
Land-Rover Discovery,Land-Rover,2015,Automatic,79000,3380000
Land-Rover Discovery,Land-Rover,2015,Automatic,79000,3388000
Land-Rover Range Rover,Land-Rover,2014,Automatic,28500,1850000
Land-Rover Range Rover,Land-Rover,2015,Automatic,79000,3388000
Land-Rover Range Rover,Land-Rover,2019,Automatic,20000,4000000
Land-Rover Range Rover,Land-Rover,2015,Automatic,20000,4400000
Land-Rover Range Rover,Land-Rover,2023,Automatic,70,5600000
Land-Rover Range Rover,Land-Rover,2022,Automatic,13000,7880000
Land-Rover Range Rover,Land-Rover,2023,Automatic,0,20000000
Lexus Cygnus,Lexus,2001,Automatic,60000,900000
Lexus Es,Lexus,2009,Automatic,56000,730000
Lexus Es,Lexus,2015,Automatic,82000,1488000
Lexus Es,Lexus,2015,Automatic,49000,1588000
